,t,no,desc,decision,age,vmt,ypd,value
1007,2021,31347.0,2016 FORD TAURUS AWD',2016,4.0,63208.0,-5,{2021: 0.20736591440204016}
1008,2021,31348.0,2016 FORD TAURUS AWD',2016,4.0,48474.0,-5,{2021: 0.1955995119061114}
1009,2021,31349.0,2016 FORD TAURUS AWD',2016,4.0,35066.0,-5,{2021: 0.17560657199291574}
1010,2021,31350.0,2016 FORD TAURUS AWD',2016,4.0,106143.0,-5,{2021: 0.3165316431393431}
1011,2021,31351.0,2016 FORD TAURUS AWD',2016,4.0,32939.0,-5,{2021: 0.18681612772313447}
1012,2021,31352.0,2016 FORD TAURUS AWD',2016,4.0,80309.0,-5,{2021: 0.23911656154135258}
1013,2021,31353.0,2016 FORD TAURUS AWD',2016,4.0,74020.0,-5,{2021: 0.22801202617722227}
1014,2021,31354.0,2016 FORD TAURUS AWD',2016,4.0,33738.0,-5,{2021: 0.1782436275575191}
1015,2021,31355.0,2016 FORD TAURUS AWD',2016,4.0,29152.0,-5,{2021: 0.15868434599713832}
1016,2021,31356.0,2016 FORD TAURUS AWD',2016,4.0,77943.0,-5,{2021: 0.2308209826372644}
1017,2021,31357.0,2016 FORD TAURUS AWD',2016,4.0,69844.0,-5,{2021: 0.2184352261792428}
1018,2021,31358.0,2016 FORD TAURUS AWD',2016,4.0,37590.0,-5,{2021: 0.1698125831982776}
1019,2021,31359.0,2016 FORD TAURUS AWD',2016,4.0,102833.0,-5,{2021: 0.2641028800954232}
1020,2021,31360.0,2016 FORD TAURUS AWD',2016,4.0,64168.0,-5,{2021: 0.21861797143205425}
1021,2021,31361.0,2016 FORD TAURUS AWD',2016,4.0,38259.0,-5,{2021: 0.16585383987483768}
1022,2021,31362.0,2016 FORD TAURUS AWD',2016,4.0,32002.0,-5,{2021: 0.1694343035248925}
1023,2021,31363.0,2016 FORD TAURUS AWD',2016,4.0,44288.0,-5,{2021: 0.19108012090223547}
1024,2021,31364.0,2016 FORD TAURUS AWD',2017,3.0,18958.0,-4,{2021: 0.1259083678004523}
1025,2021,31365.0,2017 FORD EXPLORER',2016,4.0,83271.0,-5,{2021: 0.24249992337806672}
1026,2021,31366.0,2017 FORD EXPLORER',2016,4.0,64375.0,-5,{2021: 0.21497596726106977}
1027,2021,31367.0,2017 FORD EXPLORER',2016,4.0,49303.0,-5,{2021: 0.18748103568335958}
1028,2021,31368.0,2017 FORD EXPLORER',2016,4.0,86878.0,-5,{2021: 0.2395045511017167}
1029,2021,31369.0,2017 FORD EXPLORER',2016,4.0,57058.0,-5,{2021: 0.20295286912999702}
1030,2021,31370.0,2017 FORD EXPLORER',2017,3.0,64940.0,-4,{2021: 0.1955493554696545}
1031,2021,31371.0,2017 FORD EXPLORER',2017,3.0,66818.0,-4,{2021: 0.19349498516503427}
1032,2021,31372.0,2017 FORD EXPLORER',2017,3.0,43321.0,-4,{2021: 0.16112977761563568}
1033,2021,31373.0,2017 FORD EXPLORER',2017,3.0,54146.0,-4,{2021: 0.1760666324164379}
1034,2021,31374.0,2017 FORD EXPLORER',2016,4.0,40239.0,-5,{2021: 0.1787607925504195}
1035,2021,31375.0,2016 CHEVROLET IMPALA',2016,4.0,83925.0,-5,{2021: 0.22349357530086073}
1036,2021,31377.0,2016 FORD F250',2016,4.0,53448.0,-5,{2021: 0.1958339153093801}
1037,2021,31378.0,2017 CHEVROLET IMPALA',2017,3.0,35358.0,-4,{2021: 0.14092724006503532}
1038,2021,31379.0,2017 CHEVROLET IMPALA',2017,3.0,30397.0,-4,{2021: 0.1417289440139826}
1039,2021,31380.0,2017 CHEVROLET IMPALA',2017,3.0,43603.0,-4,{2021: 0.15843160467216072}
1040,2021,31381.0,2017 CHEVROLET IMPALA',2017,3.0,29147.0,-4,{2021: 0.13897549587480218}
1041,2021,31382.0,2017 CHEVROLET IMPALA',2017,3.0,44440.0,-4,{2021: 0.15216861078640054}
1042,2021,31383.0,2017 CHEVROLET IMPALA',2017,3.0,56805.0,-4,{2021: 0.16812007982015031}
1043,2021,31384.0,2017 CHEVROLET IMPALA',2017,3.0,43010.0,-4,{2021: 0.1583743374280022}
1044,2021,31385.0,2017 CHEVROLET IMPALA',2017,3.0,31919.0,-4,{2021: 0.1347639906723898}
1045,2021,31386.0,2017 CHEVROLET IMPALA',2017,3.0,81004.0,-4,{2021: 0.1957318496257472}
1046,2021,31387.0,2017 CHEVROLET IMPALA',2017,3.0,44571.0,-4,{2021: 0.15828898514614032}
1047,2021,31388.0,2017 CHEVROLET IMPALA',2017,3.0,32382.0,-4,{2021: 0.1419131577771521}
1048,2021,31389.0,2017 CHEVROLET IMPALA',2017,3.0,49789.0,-4,{2021: 0.15887977153342267}
1049,2021,31390.0,2017 CHEVROLET IMPALA',2017,3.0,45325.0,-4,{2021: 0.15494033872339655}
1050,2021,31391.0,2017 CHEVROLET IMPALA',2017,3.0,34750.0,-4,{2021: 0.1456461550485833}
1051,2021,31392.0,2017 CHEVROLET IMPALA',2017,3.0,61084.0,-4,{2021: 0.17735075995000701}
1052,2021,31393.0,2017 CHEVROLET IMPALA',2017,3.0,47483.0,-4,{2021: 0.15464925296671964}
1053,2021,31394.0,2017 CHEVROLET IMPALA',2017,3.0,28775.0,-4,{2021: 0.12897083691436856}
1054,2021,31395.0,2017 CHEVROLET IMPALA',2017,3.0,30809.0,-4,{2021: 0.1334409751035888}
1055,2021,31396.0,2017 CHEVROLET IMPALA',2017,3.0,28644.0,-4,{2021: 0.1297327771481159}
1056,2021,31397.0,2017 CHEVROLET IMPALA',2017,3.0,77493.0,-4,{2021: 0.1902905683480035}
1057,2021,31398.0,2017 CHEVROLET IMPALA',2017,3.0,41314.0,-4,{2021: 0.1464594544914739}
1058,2021,31399.0,2017 CHEVROLET IMPALA',2017,3.0,44979.0,-4,{2021: 0.15791372359489644}
1059,2021,31400.0,2017 CHEVROLET IMPALA',2017,3.0,46718.0,-4,{2021: 0.16210875885430104}
1060,2021,31401.0,2017 CHEVROLET IMPALA',2017,3.0,33682.0,-4,{2021: 0.13754865580290926}
1061,2021,31402.0,2017 CHEVROLET IMPALA',2017,3.0,41481.0,-4,{2021: 0.1567207539608692}
1062,2021,31403.0,2017 CHEVROLET IMPALA',2017,3.0,47666.0,-4,{2021: 0.1626664842449752}
1063,2021,31404.0,2017 CHEVROLET IMPALA',2017,3.0,40731.0,-4,{2021: 0.15249754920054107}
1064,2021,31405.0,2017 CHEVROLET IMPALA',2017,3.0,14920.0,-4,{2021: 0.11511062621453236}
1065,2021,31406.0,2017 CHEVROLET IMPALA',2017,3.0,24706.0,-4,{2021: 0.12925146546685892}
1066,2021,31407.0,2017 CHEVROLET VAN',2017,3.0,85384.0,-4,{2021: 0.2208960328584667}
1067,2021,31408.0,2017 CHEVROLET VAN',2017,3.0,66900.0,-4,{2021: 0.19197624341721703}
1068,2021,31409.0,2017 CHEVROLET VAN',2017,3.0,71510.0,-4,{2021: 0.1898504373842042}
1069,2021,31410.0,2017 CHEVROLET VAN',2017,3.0,76775.0,-4,{2021: 0.19522464986084553}
1070,2021,31411.0,2017 CHEVROLET VAN',2017,3.0,74030.0,-4,{2021: 0.19728698284763063}
1071,2021,31412.0,2017 CHEVROLET VAN',2017,3.0,87665.0,-4,{2021: 0.21627500898894375}
1072,2021,31413.0,2015 FORD ESCAPE',2017,3.0,74457.0,-4,{2021: 0.1931837325880576}
1073,2021,31414.0,2014 JEEP Grand Cherokee',2017,3.0,66431.0,-4,{2021: 0.17962189713760124}
1074,2021,31416.0,2015 FORD EXPLORER',2017,3.0,51243.0,-4,{2021: 0.20054763498167727}
1075,2021,31418.0,2014 DODGE Durango',2017,3.0,67695.0,-4,{2021: 0.19469609302383423}
1076,2021,31419.0,2017 FORD FUSION',2017,3.0,63808.0,-4,{2021: 0.16945467993735783}
1077,2021,31420.0,2017 FORD FUSION',2017,3.0,51114.0,-4,{2021: 0.14964910264115222}
1078,2021,31421.0,2017 FORD FUSION',2017,3.0,48187.0,-4,{2021: 0.14640845425863375}
1079,2021,31422.0,2017 FORD FUSION',2017,3.0,38665.0,-4,{2021: 0.13671646893814093}
1080,2021,31423.0,2017 FORD FUSION',2017,3.0,16029.0,-4,{2021: 0.10984939262829181}
1081,2021,31425.0,2017 FORD FUSION',2017,3.0,71190.0,-4,{2021: 0.1726927397810445}
1082,2021,31426.0,2017 FORD FUSION',2017,3.0,53684.0,-4,{2021: 0.15849664149666118}
1083,2021,31427.0,2017 FORD FUSION',2017,3.0,29904.0,-4,{2021: 0.12989387908365543}
1084,2021,31428.0,2017 FORD FUSION',2017,3.0,49568.0,-4,{2021: 0.15286949753354942}
1085,2021,31429.0,2017 FORD FUSION',2017,3.0,46449.0,-4,{2021: 0.14479263025918845}
1086,2021,31430.0,2017 FORD FUSION',2017,3.0,24434.0,-4,{2021: 0.11933613433746139}
1087,2021,31431.0,2017 FORD FUSION',2017,3.0,22774.0,-4,{2021: 0.1225641233732129}
1088,2021,31432.0,2017 FORD FUSION',2017,3.0,30065.0,-4,{2021: 0.12471037784119576}
1089,2021,31433.0,2017 FORD FUSION',2017,3.0,44497.0,-4,{2021: 0.14967959257507701}
1090,2021,31434.0,2017 FORD FUSION',2017,3.0,66594.0,-4,{2021: 0.17121128418087786}
1091,2021,31435.0,2017 FORD FUSION',2017,3.0,26483.0,-4,{2021: 0.12104622398058543}
1092,2021,31436.0,2017 FORD FUSION',2017,3.0,25950.0,-4,{2021: 0.12466744312022443}
1093,2021,31437.0,2017 FORD FUSION',2017,3.0,38997.0,-4,{2021: 0.13611433184560895}
1094,2021,31438.0,2017 FORD FUSION',2017,3.0,70887.0,-4,{2021: 0.17814530930930544}
1095,2021,31439.0,2017 FORD FUSION',2017,3.0,31541.0,-4,{2021: 0.12796707145626135}
1096,2021,31440.0,2016 DODGE Grand Caravan',2017,3.0,22391.0,-4,{2021: 0.12095293382657275}
1097,2021,31441.0,2017 DODGE Grand Caravan',2017,3.0,70035.0,-4,{2021: 0.20065401192272114}
1098,2021,31442.0,2017 CHEVROLET SUBURBAN',2017,3.0,58040.0,-4,{2021: 0.1901071238606059}
1099,2021,31443.0,2016 CHEVROLET PICK-UP',2017,3.0,50034.0,-4,{2021: 0.18682446521863838}
1100,2021,31444.0,2017 FORD EXPLORER',2017,3.0,42931.0,-4,{2021: 0.16587225938306935}
1101,2021,31445.0,2017 FORD EXPLORER',2017,3.0,26424.0,-4,{2021: 0.1296632326350556}
1102,2021,31446.0,2017 FORD EXPLORER',2017,3.0,20676.0,-4,{2021: 0.11866050484814576}
1103,2021,31447.0,2017 FORD TAURUS AWD',2017,3.0,126949.0,-4,{2021: 0.31036112481154865}
1104,2021,31448.0,2017 FORD TAURUS AWD',2017,3.0,80671.0,-4,{2021: 0.2189027134434746}
1105,2021,31449.0,2017 FORD TAURUS AWD',2017,3.0,67933.0,-4,{2021: 0.18539868014179262}
1106,2021,31450.0,2017 FORD TAURUS AWD',2017,3.0,90147.0,-4,{2021: 0.23466750000873016}
1107,2021,31451.0,2017 FORD TAURUS AWD',2017,3.0,145330.0,-4,{2021: 0.3312218952998829}
1108,2021,31452.0,2017 FORD TAURUS AWD',2017,3.0,68115.0,-4,{2021: 0.1760200369206411}
1109,2021,31453.0,2017 FORD TAURUS AWD',2017,3.0,91787.0,-4,{2021: 0.2813027936565907}
1110,2021,31455.0,2017 FORD TAURUS AWD',2017,3.0,78182.0,-4,{2021: 0.23884994208873}
1111,2021,31456.0,2017 FORD TAURUS AWD',2017,3.0,94664.0,-4,{2021: 0.25868087875125073}
1112,2021,31457.0,2017 FORD TAURUS AWD',2017,3.0,37396.0,-4,{2021: 0.15266938710154074}
1113,2021,31458.0,2017 FORD TAURUS AWD',2017,3.0,99004.0,-4,{2021: 0.2587144560181805}
1114,2021,31459.0,2017 FORD TAURUS AWD',2017,3.0,69766.0,-4,{2021: 0.2155572495340787}
1115,2021,31460.0,2017 FORD TAURUS AWD',2017,3.0,104978.0,-4,{2021: 0.28849234176609384}
1116,2021,31461.0,2017 FORD TAURUS AWD',2017,3.0,16783.0,-4,{2021: 0.12862492481087923}
1117,2021,31464.0,2017 FORD TAURUS AWD',2017,3.0,101419.0,-4,{2021: 0.27745225126707723}
1118,2021,31465.0,2017 FORD TAURUS AWD',2017,3.0,65745.0,-4,{2021: 0.20831112668913138}
1119,2021,31466.0,2017 FORD TAURUS AWD',2017,3.0,65077.0,-4,{2021: 0.19636016503850656}
1120,2021,31467.0,2017 FORD TAURUS AWD',2017,3.0,69587.0,-4,{2021: 0.18349060897672265}
1121,2021,31470.0,2017 FORD TAURUS AWD',2017,3.0,30116.0,-4,{2021: 0.1422589413400955}
1122,2021,31471.0,2017 FORD TAURUS AWD',2017,3.0,89288.0,-4,{2021: 0.2547942305123497}
1123,2021,31472.0,2017 FORD TAURUS AWD',2017,3.0,74247.0,-4,{2021: 0.18564509512213673}
1124,2021,31474.0,2017 FORD TAURUS AWD',2017,3.0,89188.0,-4,{2021: 0.23997138198297321}
1125,2021,31475.0,2017 FORD TAURUS AWD',2017,3.0,47435.0,-4,{2021: 0.17633423077487415}
1126,2021,31476.0,2017 FORD TAURUS AWD',2017,3.0,96276.0,-4,{2021: 0.2607520157368278}
1127,2021,31478.0,2017 FORD TAURUS AWD',2017,3.0,81813.0,-4,{2021: 0.22823878943350956}
1128,2021,31479.0,2017 FORD TAURUS AWD',2017,3.0,95922.0,-4,{2021: 0.26338411571042164}
1129,2021,31480.0,2017 FORD TAURUS AWD',2017,3.0,32230.0,-4,{2021: 0.13842273047293185}
1130,2021,31481.0,2017 FORD TAURUS AWD',2017,3.0,88158.0,-4,{2021: 0.24031664348944162}
1131,2021,31482.0,2017 FORD TAURUS AWD',2017,3.0,42287.0,-4,{2021: 0.15377731430559072}
1132,2021,31483.0,2017 FORD TAURUS AWD',2017,3.0,79539.0,-4,{2021: 0.23819536694216503}
1133,2021,31484.0,2017 FORD TAURUS AWD',2017,3.0,98013.0,-4,{2021: 0.28007362526344204}
1134,2021,31485.0,2017 FORD TAURUS AWD',2017,3.0,61543.0,-4,{2021: 0.19536476063951955}
1135,2021,31486.0,2017 FORD TAURUS AWD',2017,3.0,19801.0,-4,{2021: 0.13484688098593267}
1136,2021,31489.0,2016 CHEVROLET EQUINOX (SUV)',2017,3.0,48941.0,-4,{2021: 0.17115331701479677}
1137,2021,31490.0,2016 HONDA ACCORD',2017,3.0,46188.0,-4,{2021: 0.15773135179004918}
1138,2021,31491.0,2014 GMC SIERRA',2017,3.0,74249.0,-4,{2021: 0.21407596007119647}
1139,2021,31492.0,2015 JEEP PATRIOT',2017,3.0,24024.0,-4,{2021: 0.12666060737635237}
1140,2021,31493.0,2017 DODGE Grand Caravan',2017,3.0,50894.0,-4,{2021: 0.16716892042418596}
1141,2021,31494.0,2015 DODGE JOURNEY',2017,3.0,61429.0,-4,{2021: 0.1927228733821691}
1142,2021,31495.0,2016 DODGE JOURNEY',2017,3.0,50217.0,-4,{2021: 0.18290008090201315}
1143,2021,31496.0,2017 FORD F250',2017,3.0,36435.0,-4,{2021: 0.15880535288719505}
1144,2021,31497.0,2017 FORD F250',2017,3.0,47812.0,-4,{2021: 0.18652891435546431}
1145,2021,31498.0,2017 FORD F250',2017,3.0,54464.0,-4,{2021: 0.19598577610157045}
1146,2021,31499.0,2017 FORD F250',2018,2.0,31243.0,-3,{2021: 0.13565449219364356}
1147,2021,31500.0,2017 FORD F250',2017,3.0,31811.0,-4,{2021: 0.16525308322285076}
1148,2021,31501.0,2017 FORD F250',2017,3.0,88981.0,-4,{2021: 0.27299180435921444}
1149,2021,31502.0,2017 FORD F250',2017,3.0,54148.0,-4,{2021: 0.20268094049679614}
1150,2021,31503.0,2017 FORD F250',2017,3.0,54248.0,-4,{2021: 0.18896905231477623}
1151,2021,31504.0,2017 FORD F250',2017,3.0,40629.0,-4,{2021: 0.16470960877548146}
1152,2021,31505.0,2017 FORD F250',2017,3.0,32024.0,-4,{2021: 0.16054531787855575}
1153,2021,31506.0,2017 FORD F250',2017,3.0,41629.0,-4,{2021: 0.17686586432218415}
1154,2021,31507.0,2017 FORD F250',2017,3.0,20797.0,-4,{2021: 0.13148529035586404}
1155,2021,31508.0,2017 FORD F250',2017,3.0,38886.0,-4,{2021: 0.16508080584961599}
1156,2021,31509.0,2017 FORD F250',2017,3.0,29185.0,-4,{2021: 0.16401835433185943}
1157,2021,31510.0,2017 FORD F250',2017,3.0,52683.0,-4,{2021: 0.19887069125607054}
1158,2021,31511.0,2017 FORD F250',2017,3.0,48325.0,-4,{2021: 0.2201751315020202}
1159,2021,31512.0,2017 FORD F250',2017,3.0,60691.0,-4,{2021: 0.2342921544878988}
1160,2021,31513.0,2017 FORD F250',2017,3.0,22272.0,-4,{2021: 0.16387623355863168}
1161,2021,31514.0,2017 FORD F250',2017,3.0,74702.0,-4,{2021: 0.2779437648011968}
1162,2021,31515.0,2017 FORD F250',2017,3.0,35411.0,-4,{2021: 0.1703647479462036}
1163,2021,31516.0,2017 FORD F250',2017,3.0,21243.0,-4,{2021: 0.14967165297738227}
1164,2021,31517.0,2017 FORD F250',2017,3.0,6817.0,-4,{2021: 0.1030615903041903}
1165,2021,31518.0,2017 FORD F250',2017,3.0,11120.0,-4,{2021: 0.11532482707385773}
1166,2021,31519.0,2017 FORD F250',2017,3.0,10099.0,-4,{2021: 0.11092423605208457}
1167,2021,31520.0,2017 FORD F250',2017,3.0,6735.0,-4,{2021: 0.10299599145546694}
1168,2021,31521.0,2017 FORD F250',2017,3.0,7558.0,-4,{2021: 0.10621246696284109}
1169,2021,31522.0,2017 FORD F250',2017,3.0,12040.0,-4,{2021: 0.11491599533300341}
1170,2021,31523.0,2017 FORD F250',2017,3.0,12556.0,-4,{2021: 0.11792802654157705}
1171,2021,31524.0,2017 FORD F250',2017,3.0,6540.0,-4,{2021: 0.10147601676557287}
1172,2021,31525.0,2017 FORD F250',2017,3.0,3147.0,-4,{2021: 0.09707483595258755}
1173,2021,31526.0,2002 FORD F250',2022,3.0,4023.0,1,{2021: 0.04436121862902216}
1174,2021,31527.0,2000 FORD E350',2022,3.0,3932.0,1,{2021: 0.0448567936809186}
1175,2021,31528.0,2015 CHEVROLET VAN 12PSG',2017,3.0,13562.0,-4,{2021: 0.12297321411972008}
1176,2021,31529.0,2014 FORD F250',2017,3.0,7355.0,-4,{2021: 0.1032205425731548}
1177,2021,31531.0,2015 Chrysler TOWN & COUNTRY',2017,3.0,51918.0,-4,{2021: 0.18458074816342657}
1178,2021,31532.0,2016 JEEP CHEROKEE',2017,3.0,30600.0,-4,{2021: 0.1502937737524411}
1179,2021,31533.0,2014 FORD FUSION',2017,3.0,35490.0,-4,{2021: 0.14064450526488126}
1180,2021,31534.0,2017 CHEVROLET MALIBU',2017,3.0,38403.0,-4,{2021: 0.13484061668710232}
1181,2021,31535.0,2017 CHEVROLET MALIBU',2017,3.0,44072.0,-4,{2021: 0.1437893056600431}
1182,2021,31536.0,2014 CHEVROLET EQUINOX (SUV)',2017,3.0,47606.0,-4,{2021: 0.1593896199831827}
1183,2021,31537.0,2016 DODGE Caravan',2017,3.0,35460.0,-4,{2021: 0.14967426533161854}
1184,2021,31538.0,2017 FORD F250',2018,2.0,22980.0,-3,{2021: 0.11545414117486241}
1185,2021,31539.0,2018 FORD TRANSIT',2017,3.0,10665.0,-4,{2021: 0.10909814206264176}
1186,2021,31540.0,2018 FORD TRANSIT',2018,2.0,22011.0,-3,{2021: 0.11436288029670046}
1187,2021,31541.0,2015 JEEP CHEROKEE',2018,2.0,38888.0,-3,{2021: 0.13116345048090905}
1188,2021,31542.0,2018 FORD TRANSIT',2018,2.0,20137.0,-3,{2021: 0.10624613825039725}
1189,2021,31543.0,2017 FORD E450',2018,2.0,38517.0,-3,{2021: 0.18874086513317878}
1190,2021,31544.0,2017 FORD E450',2018,2.0,35360.0,-3,{2021: 0.17108321992825606}
1191,2021,31545.0,2017 FORD E350 BUS',2018,2.0,42880.0,-3,{2021: 0.20207615584001162}
1192,2021,31546.0,2017 FORD E350 BUS',2018,2.0,46180.0,-3,{2021: 0.2189803810283169}
1193,2021,31547.0,2016 FORD FUSION',2018,2.0,31131.0,-3,{2021: 0.11493736710296007}
1194,2021,31548.0,2017 FORD FUSION',2018,2.0,49232.0,-3,{2021: 0.13598241553538876}
1195,2021,31549.0,2016 CHEVROLET VAN CARGO',2018,2.0,36337.0,-3,{2021: 0.1304877678544858}
1196,2021,31551.0,2018 FORD TAURUS AWD',2018,2.0,55787.0,-3,{2021: 0.18704725346107764}
1197,2021,31552.0,2018 FORD TAURUS AWD',2018,2.0,98631.0,-3,{2021: 0.26002956737811733}
1198,2021,31553.0,2018 FORD TAURUS AWD',2018,2.0,88042.0,-3,{2021: 0.2401239403770838}
1199,2021,31554.0,2018 FORD TAURUS AWD',2018,2.0,57677.0,-3,{2021: 0.17346831042042463}
1200,2021,31555.0,2018 FORD TAURUS AWD',2018,2.0,64669.0,-3,{2021: 0.2028995166619817}
1201,2021,31556.0,2018 FORD TAURUS AWD',2018,2.0,78780.0,-3,{2021: 0.23248135311267837}
1202,2021,31557.0,2018 FORD TAURUS AWD',2018,2.0,109826.0,-3,{2021: 0.277205547914351}
1203,2021,31558.0,2018 FORD TAURUS AWD',2018,2.0,96082.0,-3,{2021: 0.2595325500538851}
1204,2021,31559.0,2018 FORD TAURUS AWD',2018,2.0,105393.0,-3,{2021: 0.2684512742140185}
1205,2021,31560.0,2018 FORD TAURUS AWD',2018,2.0,81193.0,-3,{2021: 0.2185911267515773}
1206,2021,31561.0,2018 FORD TAURUS AWD',2018,2.0,27274.0,-3,{2021: 0.12786815852568234}
1207,2021,31562.0,2018 FORD TAURUS AWD',2018,2.0,54012.0,-3,{2021: 0.17334451570400644}
1208,2021,31563.0,2018 FORD TAURUS AWD',2018,2.0,51944.0,-3,{2021: 0.1850891111783809}
1209,2021,31564.0,2018 FORD TAURUS AWD',2018,2.0,57992.0,-3,{2021: 0.1655500864520032}
1210,2021,31565.0,2018 FORD TAURUS AWD',2018,2.0,13269.0,-3,{2021: 0.09090033407220528}
1211,2021,31566.0,2018 FORD TAURUS AWD',2018,2.0,39538.0,-3,{2021: 0.15336359362385316}
1212,2021,31567.0,2018 FORD TAURUS AWD',2018,2.0,44695.0,-3,{2021: 0.1674452754376121}
1213,2021,31568.0,2018 FORD TAURUS AWD',2018,2.0,66212.0,-3,{2021: 0.20351157282679544}
1214,2021,31569.0,2018 FORD TAURUS AWD',2018,2.0,67651.0,-3,{2021: 0.2222123849649027}
1215,2021,31570.0,2018 FORD TAURUS AWD',2018,2.0,42869.0,-3,{2021: 0.1593563527011246}
1216,2021,31571.0,2018 FORD TAURUS AWD',2018,2.0,78763.0,-3,{2021: 0.24502193457388444}
1217,2021,31572.0,2018 FORD TAURUS AWD',2018,2.0,34136.0,-3,{2021: 0.12910284956914903}
1218,2021,31573.0,2018 FORD TAURUS AWD',2018,2.0,89619.0,-3,{2021: 0.24257165069865935}
1219,2021,31574.0,2018 FORD TAURUS AWD',2018,2.0,59254.0,-3,{2021: 0.21215915239692212}
1220,2021,31575.0,2018 FORD TAURUS AWD',2018,2.0,76705.0,-3,{2021: 0.21617240106836527}
1221,2021,31576.0,2018 FORD TAURUS AWD',2018,2.0,73105.0,-3,{2021: 0.2023752455715448}
1222,2021,31577.0,2018 FORD TAURUS AWD',2018,2.0,29448.0,-3,{2021: 0.12937254495863476}
1223,2021,31578.0,2018 FORD TAURUS AWD',2018,2.0,60364.0,-3,{2021: 0.19316818647643974}
1224,2021,31579.0,2018 FORD TAURUS AWD',2018,2.0,70383.0,-3,{2021: 0.21848117809466655}
1225,2021,31580.0,2018 FORD TAURUS AWD',2018,2.0,38717.0,-3,{2021: 0.15388641526110544}
1226,2021,31581.0,2018 FORD TAURUS AWD',2018,2.0,96150.0,-3,{2021: 0.2583766147080165}
1227,2021,31582.0,2018 FORD TAURUS AWD',2018,2.0,74342.0,-3,{2021: 0.2284348299163686}
1228,2021,31584.0,2018 FORD TAURUS AWD',2018,2.0,88270.0,-3,{2021: 0.22428772153926674}
1229,2021,31585.0,2018 FORD TAURUS AWD',2018,2.0,46768.0,-3,{2021: 0.16392249205816561}
1230,2021,31586.0,2018 FORD TAURUS AWD',2018,2.0,32993.0,-3,{2021: 0.13098787970841222}
1231,2021,31587.0,2018 FORD TAURUS AWD',2018,2.0,11530.0,-3,{2021: 0.09550343266293217}
1232,2021,31588.0,2018 FORD TAURUS AWD',2018,2.0,56764.0,-3,{2021: 0.19930087296887825}
1233,2021,31589.0,2018 FORD TAURUS AWD',2018,2.0,59662.0,-3,{2021: 0.19971777734225682}
1234,2021,31590.0,2016 DODGE JOURNEY',2018,2.0,30607.0,-3,{2021: 0.13003737351853364}
1235,2021,31591.0,2015 HONDA ACCORD',2018,2.0,47282.0,-3,{2021: 0.1442126503208613}
1236,2021,31592.0,2016 FORD FUSION',2018,2.0,24661.0,-3,{2021: 0.1091905628400601}
1237,2021,31593.0,2018 CHEVROLET EQUINOX (SUV)',2018,2.0,31332.0,-3,{2021: 0.1198109083412231}
1238,2021,31594.0,2017 FORD FUSION',2018,2.0,29773.0,-3,{2021: 0.10936687298650064}
1239,2021,31595.0,2018 FORD F350',2018,2.0,21563.0,-3,{2021: 0.14094869105487826}
1240,2021,31596.0,2015 BUICK LACROSSE',2018,2.0,35072.0,-3,{2021: 0.1284612937706237}
1241,2021,31598.0,2016 FORD FUSION',2018,2.0,19257.0,-3,{2021: 0.10068555768391434}
1242,2021,31599.0,2018 Chrysler PACIFICA',2018,2.0,14961.0,-3,{2021: 0.09761489143490207}
1243,2021,31600.0,2018 FORD EXPLORER AWD',2018,2.0,14471.0,-3,{2021: 0.11402792231309888}
1244,2021,31603.0,2018 FORD EXPLORER AWD',2018,2.0,18205.0,-3,{2021: 0.12043313992531715}
1245,2021,31606.0,2018 FORD EXPLORER AWD',2018,2.0,26766.0,-3,{2021: 0.13707333024091806}
1246,2021,31608.0,2018 FORD EXPLORER AWD',2018,2.0,29475.0,-3,{2021: 0.1763009949330868}
1247,2021,31609.0,2018 FORD EXPLORER AWD',2018,2.0,17734.0,-3,{2021: 0.1029074782083621}
1248,2021,31610.0,2018 FORD EXPLORER AWD',2018,2.0,22225.0,-3,{2021: 0.12014714056439044}
1249,2021,31611.0,2018 FORD EXPLORER AWD',2018,2.0,52281.0,-3,{2021: 0.2118022078110952}
1250,2021,31612.0,2018 FORD EXPLORER AWD',2018,2.0,29401.0,-3,{2021: 0.1590123762801796}
1251,2021,31613.0,2018 FORD EXPLORER AWD',2018,2.0,27724.0,-3,{2021: 0.14664001735738438}
1252,2021,31614.0,2018 FORD EXPLORER AWD',2018,2.0,25631.0,-3,{2021: 0.1322746338935742}
1253,2021,31615.0,2018 FORD EXPLORER AWD',2018,2.0,12208.0,-3,{2021: 0.10213755146178287}
1254,2021,31616.0,2018 FORD EXPLORER AWD',2018,2.0,19368.0,-3,{2021: 0.12659097763383198}
1255,2021,31617.0,2018 FORD EXPLORER AWD',2018,2.0,80737.0,-3,{2021: 0.2812188201977183}
1256,2021,31618.0,2018 FORD EXPLORER AWD',2018,2.0,23686.0,-3,{2021: 0.1263978050036966}
1257,2021,31619.0,2018 FORD EXPLORER AWD',2018,2.0,47865.0,-3,{2021: 0.20692836046665009}
1258,2021,31620.0,2018 FORD EXPLORER AWD',2018,2.0,12775.0,-3,{2021: 0.1062936987050209}
1259,2021,31621.0,2018 FORD EXPLORER AWD',2018,2.0,59191.0,-3,{2021: 0.2415285951533679}
1260,2021,31622.0,2018 FORD EXPLORER AWD',2018,2.0,46016.0,-3,{2021: 0.19358842625137246}
1261,2021,31623.0,2018 FORD EXPLORER AWD',2018,2.0,11944.0,-3,{2021: 0.10370053742366409}
